date,country,total,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential
2023/5/24,China,29071.9921,167.7959521,2556.436516,11915.27135,43.78106508,13067.16685,1365.321436
2023/5/25,China,29275.87957,167.1401145,2569.347989,12010.37892,42.51620385,13171.46883,1357.543706
2023/5/26,China,29548.42317,173.5681222,2431.99739,12205.47137,43.75536914,13385.42163,1351.964665
2023/5/27,China,29612.85538,170.0730151,2412.037666,12237.17389,42.74260917,13420.18896,1373.381848
2023/5/28,China,29718.18537,176.6974566,2550.541634,12232.29658,44.37739488,13414.84014,1343.809561
2023/5/29,China,30190.4706,174.9825602,2565.52746,12451.77559,39.8415516,13655.53703,1342.647958
2023/5/30,China,30794.58332,163.934115,2575.062208,12746.85292,40.03232285,13979.14063,1329.593447
2023/5/31,China,31018.99852,165.1690108,2576.721298,12841.96049,43.55518887,14083.44261,1351.705109
2023/6/1,China,29114.87799,159.6499392,2592.504835,11647.4229,42.89081669,13268.08892,1447.211403
2023/6/2,China,29308.00205,170.5638303,2489.012304,11768.40017,44.1181795,13405.89942,1474.12633
2023/6/3,China,29123.13731,153.6957149,2470.618772,11683.26801,43.23447218,13308.92166,1506.633152
2023/6/4,China,29296.8988,166.2446775,2606.539578,11701.19057,42.80095823,13329.33803,1493.585941
2023/6/5,China,29278.80495,159.3519476,2624.771549,11728.07441,39.3026712,13359.96259,1406.64446
2023/6/6,China,29429.43212,150.6975601,2618.611672,11813.20657,39.89765836,13456.94035,1389.975972
2023/6/7,China,29130.33079,153.6580214,2617.230799,11678.78737,43.84131812,13303.81757,1376.837032
2023/6/8,China,29430.2578,158.7592849,2660.892964,11786.32273,43.14108587,13426.31579,1397.96703
2023/6/9,China,29602.38115,172.7756503,2616.818154,11875.93552,43.11805673,13528.39764,1408.454182
2023/6/10,China,29542.52395,169.3970672,2583.992416,11871.45488,44.28251857,13523.29355,1394.38603
2023/6/11,China,29901.11353,177.4954051,2583.993416,12028.27727,43.03210799,13701.93679,1409.410644
2023/6/12,China,30129.45866,176.0915155,2595.059398,12129.09166,40.5758098,13816.77888,1412.437203
2023/6/13,China,30423.75766,173.1844171,2595.748094,12285.91405,39.75707805,13995.42212,1373.488969
2023/6/14,China,30657.55154,172.1735361,2589.512974,12393.44941,44.47673974,14117.92035,1384.495272
2023/6/15,China,30698.13695,174.4604645,2601.520171,12409.13165,43.34941519,14135.78467,1377.239995
2023/6/16,China,31089.33915,177.8811781,2514.11524,12633.16363,45.80125596,14390.98931,1373.189799
2023/6/17,China,30444.18101,176.4369871,2475.965635,12350.88333,45.1277998,14069.43147,1371.463587
2023/6/18,China,30186.68317,174.84665,2613.670625,12171.65774,44.68284714,13865.26776,1361.240389
2023/6/19,China,30684.34412,176.9350192,2611.733465,12406.89133,41.92581284,14133.23263,1355.551682
2023/6/20,China,30628.52327,179.2366033,2634.043312,12366.56557,44.15139721,14087.29579,1361.381994
2023/6/21,China,30996.20204,183.7707424,2575.868776,12559.23308,46.02494894,14306.77178,1370.557668
2023/6/22,China,29958.67234,177.8539863,2572.55972,12079.80463,46.98501717,13760.63386,1367.820149
2023/6/23,China,29774.5564,172.024962,2572.56072,11996.91279,47.20009918,13666.20815,1366.84978
2023/6/24,China,29480.74815,177.9963171,2608.631835,11844.57104,45.40018815,13492.66899,1356.879963
2023/6/25,China,30298.4265,180.2703859,2594.673907,12236.62702,46.66532731,13939.2771,1347.578085
2023/6/26,China,31070.66183,178.5333632,2589.172978,12601.79915,44.42018268,14355.26066,1345.895678
2023/6/27,China,30884.15203,178.7793211,2590.856272,12514.42668,44.292036,14255.73085,1344.358912
2023/6/28,China,31693.04398,180.1982335,2594.040193,12886.31977,50.55380472,14679.37054,1353.11524
2023/6/29,China,31559.84406,180.59687,2591.776031,12828.07146,48.09929913,14613.01734,1346.382367
2023/6/30,China,31576.79967,182.2968424,2487.30516,12886.31977,48.976255,14679.37054,1341.507352
2023/7/1,China,30576.78057,181.2672513,2436.294189,10760.64062,47.99642774,15876.37605,1322.202451
2023/7/2,China,31014.15833,184.1812774,2596.815703,10863.33631,47.87480559,16027.89448,1341.930565
2023/7/3,China,31555.32136,183.9928167,2603.80135,11059.39171,44.34381458,16317.15693,1390.978556
2023/7/4,China,31352.97786,185.5346022,2593.693039,11001.50868,46.23833183,16231.75563,1340.485906
2023/7/5,China,30704.71924,186.5875872,2587.564298,10745.70307,48.47341984,15854.33701,1330.527279
2023/7/6,China,31238.20251,185.954999,2597.384917,10962.2976,48.79637934,16173.90314,1318.661846
2023/7/7,China,31568.59979,186.7950604,2446.035354,11156.48581,49.50981177,16460.41071,1318.872856
2023/7/8,China,32075.18123,186.5750692,2427.679076,11369.34596,48.94502052,16774.46708,1317.11405
2023/7/9,China,32703.90004,187.2483731,2570.115476,11569.13574,49.19036141,17069.23929,1308.161159
2023/7/10,China,33625.32787,192.8949402,2554.009844,11946.30899,46.53157612,17625.72514,1306.388955
2023/7/11,China,33755.57305,185.9741837,2534.894496,12006.05921,46.38582952,17713.88132,1314.763845
2023/7/12,China,33947.05072,190.5658826,2538.0077,12062.07503,50.13160807,17796.52773,1359.87437
2023/7/13,China,33856.00231,192.2284007,2556.721977,12011.66079,48.36807292,17722.14596,1373.245188
2023/7/14,China,33454.42142,194.8688503,2431.591573,11907.09791,50.14124594,17567.87265,1352.990435
2023/7/15,China,33544.02477,192.0578523,2409.05512,11961.24654,50.48816181,17647.76418,1333.901076
2023/7/16,China,33542.20744,187.0619119,2549.849175,11908.9651,48.30489444,17570.62753,1325.703715
2023/7/17,China,33420.28082,170.1137611,2548.005713,11867.88683,43.64743615,17510.02016,1324.254358
2023/7/18,China,33385.89167,184.751514,2555.64826,11845.4805,48.33184926,17476.9616,1323.049799
2023/7/19,China,32898.02616,190.4377455,2559.822708,11640.08913,51.99560405,17173.92475,1333.751836
2023/7/20,China,32776.53556,215.4925671,2584.187806,11571.00294,49.70426048,17071.99417,1333.858082
2023/7/21,China,32475.83624,216.405007,2429.860779,11514.98711,50.20176328,16989.34776,1325.235587
2023/7/22,China,32028.68788,216.2913009,2394.400241,11352.54121,51.18145905,16749.67316,1315.781971
2023/7/23,China,32308.11724,219.4320659,2544.683808,11401.08826,50.44336588,16821.30005,1321.613058
2023/7/24,China,32761.00594,217.4285821,2561.119849,11578.47172,45.46541707,17083.01369,1320.972105
2023/7/25,China,32635.51374,217.6208925,2561.910721,11528.05747,48.61190495,17008.63192,1319.292736
2023/7/26,China,32684.34007,218.3338805,2566.962999,11542.99503,49.8372085,17030.67096,1325.3772
2023/7/27,China,32207.28121,208.9580076,2552.763187,11354.4084,47.95608374,16752.42804,1338.723572
2023/7/28,China,31238.98077,202.4400479,2406.064432,11031.38379,50.23410704,16275.83372,1323.258776
2023/7/29,China,30444.36117,211.2991369,2358.692266,10727.03113,50.02900527,15826.7882,1320.550434
2023/7/30,China,29893.22633,210.9707968,2548.350805,10432.01443,49.13754499,15391.51709,1310.373209
2023/7/31,China,30488.7409,210.8392492,2567.740245,10665.41371,47.10994161,15735.87715,1308.870544
2023/8/1,China,32671.2579,214.805197,2570.228742,10887.95667,48.02187237,17682.5991,1315.668194
2023/8/2,China,33234.32544,217.2578364,2568.32734,11102.51623,50.9754454,18031.05481,1315.169228
2023/8/3,China,34182.5796,218.9027038,2583.615176,11456.35129,51.4920873,18605.70107,1318.00935
2023/8/4,China,34819.77648,219.5434622,2470.487091,11740.54861,51.19208003,19067.25206,1321.945259
2023/8/5,China,34845.91817,215.8942448,2446.076929,11761.25172,49.25697461,19100.87498,1321.820292
2023/8/6,China,34478.64998,218.8396077,2542.301136,11582.45209,50.7262127,18810.49522,1324.561933
2023/8/7,China,34258.68006,218.0391023,2561.961643,11493.99332,46.70461651,18666.83365,1317.852344
2023/8/8,China,34575.3316,215.7747999,2538.014465,11625.74042,48.6286503,18880.79769,1315.004224
2023/8/9,China,34351.23104,221.4755644,2541.983053,11537.28166,49.48851921,18737.13612,1313.354645
2023/8/10,China,34557.06319,214.018617,2552.195176,11614.44781,48.28873254,18862.45791,1313.943674
2023/8/11,China,34591.69468,218.7933175,2474.147586,11652.08984,52.00479791,18923.59049,1323.073442
2023/8/12,China,34375.16576,218.5370766,2454.854052,11578.68789,50.53633781,18804.38196,1318.704789
2023/8/13,China,33978.72599,219.6244686,2538.963835,11396.12405,49.74179355,18507.88894,1316.124698
2023/8/14,China,34158.65612,218.8947102,2536.778695,11463.8797,44.9815884,18617.92759,1321.175422
2023/8/15,China,34609.92354,219.0825637,2557.843506,11627.62252,47.35015848,18883.85432,1321.520633
2023/8/16,China,35033.00996,218.9835374,2556.210219,11789.48324,51.25058373,19146.72441,1321.608544
2023/8/17,China,35273.38026,214.4888348,2555.062527,11881.70621,51.44748411,19296.49924,1325.623445
2023/8/18,China,34942.78211,217.9245513,2438.262794,11800.77585,51.66303585,19165.06419,1320.754726
2023/8/19,China,34651.27902,217.5773351,2375.276112,11712.31709,49.2359932,19021.40262,1324.70586
2023/8/20,China,33896.22496,215.240823,2550.078323,11360.36412,50.4882677,18449.81299,1320.728703
2023/8/21,China,33927.16235,215.4866109,2571.717319,11362.24622,47.16685186,18452.86962,1324.842578
2023/8/22,China,33996.5251,212.593249,2564.793193,11390.47775,48.75404905,18498.71905,1329.941862
2023/8/23,China,33905.91592,213.4370302,2560.344211,11352.83572,51.25934502,18437.58647,1341.712488
2023/8/24,China,33905.8703,213.4839194,2569.145659,11349.07151,49.43991734,18431.47321,1342.69599
2023/8/25,China,33441.27762,216.6260566,2430.837798,11217.32442,52.2833839,18217.50918,1358.980171
2023/8/26,China,32925.22624,214.2590553,2416.901057,11017.82167,49.41299473,17893.5065,1382.737965
2023/8/27,China,31710.54857,213.7959782,2556.682402,10505.89008,50.26845641,17062.1034,1372.076708
2023/8/28,China,31483.92975,207.8743714,2571.404939,10424.95972,46.77941455,16930.66835,1349.022371
2023/8/29,China,30567.64756,205.2416883,2538.561733,10086.18147,48.14833908,16380.47512,1357.187551
2023/8/30,China,30632.3619,202.3593049,2543.453174,10112.53089,50.51799697,16423.26792,1350.750612
2023/8/31,China,31021.22388,200.1201354,2576.897888,10251.80639,49.18519241,16649.45847,1342.940989
2023/9/1,China,30489.84552,177.3075659,2474.97626,11700.28053,46.36424188,14765.17108,1372.110088
2023/9/2,China,30543.59814,175.7725268,2461.528354,11732.26599,47.09569774,14805.53514,1368.496136
2023/9/3,China,30579.41157,195.9837046,2574.311847,11689.61871,50.22734308,14751.7164,1367.780912
2023/9/4,China,31275.27982,183.493561,2593.093244,11992.41438,46.35344989,15133.82945,1372.449192
2023/9/5,China,31355.38498,183.0397801,2596.275674,12024.39984,46.93420324,15174.1935,1377.476191
2023/9/6,China,31412.59453,187.3582594,2565.379515,12067.04711,50.21508747,15228.01224,1364.7974
2023/9/7,China,31966.78947,183.573812,2592.691848,12297.34241,50.23250322,15518.63343,1374.547967
2023/9/8,China,31906.30649,193.5273058,2476.812461,12314.40132,52.6229518,15540.16093,1381.404481
2023/9/9,China,32126.52441,189.6480422,2454.069381,12425.28424,49.76499466,15680.08965,1377.433096
2023/9/10,China,31909.63863,196.2089842,2568.853834,12280.2835,50.05288366,15497.10593,1367.186377
2023/9/11,China,32170.53545,188.1454586,2576.251091,12382.63697,49.20410382,15626.27091,1397.231027
2023/9/12,China,32082.76542,185.8284824,2577.722757,12329.32787,49.2288329,15558.99748,1430.888825
2023/9/13,China,31428.04502,187.8132909,2584.084363,12047.85584,50.58506207,15203.79381,1404.497722
2023/9/14,China,31014.52784,184.0167393,2602.113295,11868.73727,51.69358174,14977.7551,1381.905432
2023/9/15,China,30874.07977,192.5278206,2499.116593,11845.28127,54.16586482,14948.1548,1388.999293
2023/9/16,China,30698.67192,189.30687,2480.117379,11777.04563,50.71383322,14862.04481,1390.157226
2023/9/17,China,31197.4107,196.7137186,2588.243731,11945.50237,50.299618,15074.62883,1392.322049
2023/9/18,China,31705.91378,188.9980345,2595.142983,12167.26821,49.00415855,15354.48628,1400.01827
2023/9/19,China,32225.28327,185.1526556,2596.887945,12359.18096,48.83400317,15596.6706,1487.391104
2023/9/20,China,31656.25787,191.1566051,2596.438175,12096.90021,51.16022851,15265.68536,1506.077521
2023/9/21,China,31453.66381,187.4502399,2603.932387,12030.79693,52.91766763,15182.26631,1449.217943
2023/9/22,China,31020.47225,195.170719,2480.944129,11864.47255,54.708609,14972.37323,1507.511629
2023/9/23,China,30774.86052,191.6202192,2452.222921,11757.85435,51.88915741,14837.82638,1535.336645
2023/9/24,China,31112.92701,196.9902852,2570.430201,11849.546,51.1458438,14953.53667,1542.423858
2023/9/25,China,31457.26828,194.3641702,2579.371963,12022.26747,50.30941017,15171.50256,1489.762112
2023/9/26,China,31523.53455,201.3587194,2584.637068,12069.17948,51.3257401,15230.70318,1437.656114
2023/9/27,China,31432.01128,209.2754746,2624.923242,11981.75256,54.54232265,15120.37476,1495.685248
2023/9/28,China,30602.73032,213.2023521,2480.97793,11668.29507,56.3389121,14724.80703,1515.44794
2023/9/29,China,28654.06467,213.276651,2446.746642,10826.01134,56.29919681,13661.88693,1506.143108
2023/9/30,China,27132.22252,210.7463925,2452.222921,10128.72836,55.01263721,12781.95054,1558.574305
